,Unnamed: 0,customer_id,contract_type,sex,age,pref,payway,identified_doc,career,domain,region,entry_age,selling_method,campaign,amount,paid_flg,customer_rank,arrears_at,arrears_count,bill_updage_count
5762,5762,255182568,1,1,36,28,4,1,11,500,K,36,1,L,1200,0,30,99,0,0
5262,5262,952185601,1,1,43,6,2,1,11,0,H,37,1,a,10012,0,60,99,0,1
4002,4002,253823748,1,2,18,**,4,1,12,0,T,47,1,a,1058,0,20,99,0,1
7530,7530,256316183,1,1,24,**,2,1,#,500,Q,24,1,L,1407,0,40,99,0,1
5133,5133,243709729,1,2,32,23,4,1,11,0,C,35,1,L,4600,0,90,99,0,1
828,828,241809562,1,1,31,35,3,1,11,0,N,31,1,L,620,0,50,99,0,1
6104,6104,945495364,1,1,35,**,2,1,11,0,T,26,1,a,1370,0,70,99,0,1
5480,5480,960542342,1,2,46,**,2,1,11,0,C,42,1,L,2640,0,100,11,2,0
2748,2748,245436588,1,1,65,13,2,1,12,500,T,64,1,L,120,0,50,99,0,0
7370,7370,944900219,1,1,29,**,2,1,12,0,T,22,1,L,3960,0,60,99,0,0
1254,1254,601032371,1,1,46,28,2,1,#,0,K,27,0,L,14240,0,60,99,0,0
6721,6721,804573470,1,1,19,33,2,1,#,0,N,54,1,L,648,1,100,11,2,0
7234,7234,901846383,1,2,53,27,4,99,#,0,Q,36,1,L,2530,0,100,99,0,1
7089,7089,967349179,1,1,39,1,2,1,12,0,D,36,1,L,324,0,90,99,0,0
1296,1296,940958250,1,1,42,14,2,1,#,0,T,33,1,a,1110,0,10,4,8,0
3339,3339,960744595,1,2,34,37,4,1,#,0,S,28,1,L,90,0,90,99,0,0
6313,6313,307064916,1,1,37,7,2,1,#,0,T,26,1,L,3207,0,30,10,3,1
2749,2749,943639100,1,1,29,13,2,10,12,0,T,23,1,L,320,0,80,99,0,0
54,54,243872351,1,1,41,**,3,1,#,0,T,41,1,L,1007,0,50,99,0,1
4471,4471,249441951,1,1,75,**,4,1,12,0,K,49,1,L,1,0,50,99,0,0
6327,6327,966462101,1,2,46,20,2,1,11,0,T,40,1,a,240,0,0,6,2,0
2332,2332,978945003,2,#,0,44,4,1,12,0,T,999,1,0,1,0,40,99,0,0
2301,2301,258326869,1,1,36,7,2,1,#,0,H,36,#,9,1161,0,5,99,0,0
6421,6421,965278114,1,2,45,1,4,1,12,0,D,39,1,a,120,0,100,99,0,0
4085,4085,955314118,1,1,5,40,4,1,#,0,Q,23,1,L,540,0,2,99,0,1
2003,2003,996314014,1,2,35,23,2,1,11,500,C,33,#,9,1560,1,0,10,3,0
3815,3815,249269463,1,2,66,26,4,1,12,0,K,66,1,a,700,0,50,99,0,1
3635,3635,963843050,1,1,22,44,4,1,11,0,Q,49,1,L,11100,0,90,99,0,1
867,867,250031759,1,2,15,9,4,26,#,0,T,15,1,L,1,0,20,99,0,0
4313,4313,703306581,1,2,41,17,2,1,#,0,R,26,1,L,2040,0,70,99,0,0
2542,2542,204911090,1,1,25,**,4,1,#,0,H,15,1,L,540,0,90,99,0,0
7437,7437,257003611,1,1,46,**,2,1,#,500,C,45,1,L,1200,0,30,99,0,1
6703,6703,981410005,1,2,33,11,2,21,16,500,T,28,1,L,540,1,100,10,3,0
2234,2234,200901574,1,2,42,15,2,1,#,0,H,24,1,L,240,0,70,99,0,1
7202,7202,946463349,1,2,41,14,3,1,#,0,T,32,1,L,226,0,60,99,0,1
74,74,903261231,1,1,43,13,4,99,#,0,Q,25,1,a,3600,0,100,99,0,0
1280,1280,948982542,1,1,27,19,4,17,11,0,T,21,1,L,700,0,120,99,0,1
264,264,988109436,1,1,24,27,2,1,11,0,K,53,1,a,630,0,50,99,0,1
5005,5005,955258596,1,2,23,**,2,1,11,0,K,16,1,L,7839,0,90,99,0,2
2013,2013,251828385,1,2,12,**,4,1,#,500,K,42,1,L,1,0,20,99,0,0
5697,5697,994872324,1,2,46,47,3,1,11,0,Q,45,1,L,1007,0,50,99,0,0
3071,3071,971027892,1,2,20,12,4,17,12,0,T,17,1,L,340,0,100,99,0,0
2684,2684,308712710,1,#,0,40,2,1,#,0,Q,25,1,L,518,0,50,99,0,0
7318,7318,616069594,1,1,68,26,4,1,11,0,K,57,1,L,150,0,50,99,0,0
1457,1457,973576013,2,#,0,25,4,1,12,0,T,999,1,U,120,0,90,99,0,1
7312,7312,248443104,1,1,30,**,2,1,11,0,N,28,1,a,9600,0,60,99,0,1
4282,4282,247014922,1,1,14,13,2,6,#,0,T,49,1,L,5356,0,20,99,0,0
6623,6623,990775884,1,2,53,**,4,1,11,0,K,51,1,L,120,0,90,99,0,1
7363,7363,604623064,1,2,39,27,4,1,#,0,K,23,1,L,1000,0,120,99,0,0
6554,6554,961246060,1,2,28,14,4,1,11,0,T,22,1,a,1296,0,100,99,0,0
5471,5471,253082158,1,1,24,14,2,1,#,0,T,54,1,L,1950,1,10,4,4,0
3508,3508,252062354,1,1,18,**,4,1,11,0,T,47,1,L,18259,0,20,99,0,1
2959,2959,988918594,1,2,35,7,4,1,11,0,H,34,1,L,130,0,80,99,0,1
5811,5811,966460078,1,2,39,23,4,1,#,0,C,33,1,L,130,1,3,10,3,0
4498,4498,975087091,1,1,32,13,4,1,#,0,T,29,1,L,972,0,100,99,0,0
3730,3730,906762183,1,2,25,40,4,20,#,0,Q,16,1,L,960,0,80,99,0,0
5517,5517,254663307,1,1,33,**,4,1,11,500,T,31,1,L,1007,0,80,99,0,1
3878,3878,247135332,1,1,46,14,2,99,#,0,T,44,1,a,480,0,50,99,0,0
5816,5816,947511189,1,2,25,2,3,1,#,0,H,18,1,L,324,0,10,3,8,0
2143,2143,951972278,1,1,26,26,4,1,11,0,K,40,1,a,960,0,110,99,0,0
1484,1484,240857206,1,1,15,**,3,1,#,0,Q,44,1,L,1000,0,20,99,0,1
7146,7146,980691041,1,2,57,**,2,1,11,500,T,54,1,L,324,0,50,99,0,0
606,606,300673635,1,1,43,14,4,1,#,0,T,22,1,L,388,0,110,99,0,0
6301,6301,203202563,1,2,56,6,2,1,#,0,H,38,1,a,120,0,60,99,0,0
6548,6548,243499819,1,2,68,28,4,1,11,0,K,68,1,L,1,0,50,99,0,0
1087,1087,952117869,1,1,50,13,2,1,12,0,T,44,1,L,759,0,10,3,5,1
6039,6039,996765099,1,1,46,**,4,1,12,500,Q,46,1,L,307,0,80,99,0,0
686,686,317985487,1,2,48,11,2,1,11,0,T,35,1,a,360,0,70,99,0,1
1493,1493,307833540,1,1,55,13,4,99,#,0,T,46,1,L,3821,0,120,99,0,0
4684,4684,958606300,1,1,24,8,2,1,#,0,C,18,1,L,1200,0,60,99,0,1
5307,5307,943704492,1,1,35,9,2,1,12,0,T,28,1,L,540,0,100,99,0,0
5641,5641,959155846,1,2,25,40,3,17,#,0,Q,20,1,L,2500,0,70,99,0,1
7306,7306,940164316,1,2,31,**,4,1,#,0,K,24,1,L,1440,0,100,99,0,0
2850,2850,941194500,1,2,27,13,4,17,#,0,T,18,1,a,1600,0,90,99,0,2
1555,1555,504252171,1,2,49,23,4,8,#,0,C,29,1,L,3646,1,100,99,0,1
5563,5563,903078124,1,1,48,42,2,99,#,0,Q,30,1,L,1137,0,3,10,3,1
4023,4023,962272220,1,2,19,27,4,1,#,0,K,48,1,L,324,0,100,99,0,0
1249,1249,942278970,1,1,33,27,2,1,#,0,K,26,1,L,190,0,50,7,1,1
2154,2154,513724162,1,2,42,23,2,1,#,0,C,27,1,L,5724,0,60,99,0,1
6803,6803,605100815,1,1,69,28,2,8,#,0,K,52,1,L,324,0,50,99,0,0
6034,6034,313136670,1,2,47,12,2,1,#,0,T,26,1,a,1840,0,10,3,4,0
5508,5508,604006831,1,2,68,29,2,1,#,0,K,51,1,L,120,1,3,8,5,0
6706,6706,315952921,1,1,42,14,2,1,#,0,T,27,1,L,1420,0,70,99,0,1
2703,2703,991592717,1,2,69,27,4,8,#,500,K,66,1,L,1296,0,50,99,0,0
6226,6226,990495956,1,2,32,29,4,1,12,0,K,31,1,L,130,0,90,99,0,1
360,360,253837922,1,1,40,**,4,1,#,500,T,40,1,L,864,0,5,99,0,1
2718,2718,905546162,1,2,31,27,4,1,#,0,Q,19,1,L,540,0,100,99,0,0
2223,2223,972465652,1,2,46,**,3,1,12,0,K,18,1,L,324,0,100,3,6,0
5209,5209,314048761,1,1,66,**,4,1,#,0,T,11,1,L,4000,0,120,99,0,1
314,314,305522848,1,1,67,14,4,99,#,0,T,54,1,L,840,0,50,99,0,0
6381,6381,603981693,1,2,55,27,2,1,#,0,K,37,1,L,240,0,70,99,0,0
1308,1308,240123841,1,1,53,17,2,1,11,500,C,52,1,L,120,0,50,99,0,0
170,170,901089765,1,2,46,27,4,1,#,0,Q,27,1,L,4780,0,110,99,0,1
6488,6488,962727108,1,2,50,23,4,1,#,0,C,45,1,L,17600,0,100,99,0,0
1872,1872,955488888,1,2,26,11,2,8,#,0,T,21,1,L,324,0,50,99,0,0
7460,7460,901695659,1,1,63,40,2,99,#,0,Q,46,1,L,5000,0,5,99,0,0
6792,6792,241184518,1,2,38,43,4,1,11,0,Q,35,1,L,356,0,80,99,0,1
3793,3793,241955482,1,1,17,27,2,1,12,0,K,42,1,L,2342,0,20,99,0,1
4929,4929,514995990,1,2,55,23,4,1,#,0,C,43,1,L,120,0,110,99,0,0
6560,6560,500742369,1,2,57,23,4,1,#,0,C,34,1,L,1728,0,100,99,0,0
2159,2159,944898529,1,2,27,12,2,1,11,0,T,21,1,L,1342,0,50,99,0,2
5310,5310,259879742,1,1,31,13,2,6,#,500,T,30,#,9,1000,0,5,99,0,0
1188,1188,984605158,1,2,49,11,2,21,12,0,T,47,1,L,242,0,30,99,0,1
283,283,306969368,1,2,21,11,2,1,#,0,T,40,1,L,980,0,70,99,0,0
4626,4626,972516398,1,2,55,27,4,1,11,0,T,52,1,L,324,0,100,99,0,0
4943,4943,318179942,1,2,33,13,4,1,#,0,T,23,1,L,324,0,100,99,0,0
980,980,252606155,1,2,34,13,4,1,12,0,T,33,1,L,500,0,70,99,0,1
1404,1404,964712292,1,2,60,27,4,6,11,0,K,54,1,a,480,0,100,99,0,0
4791,4791,513359109,1,2,47,23,3,1,#,0,C,30,1,L,324,0,100,99,0,0
6965,6965,956601667,1,2,47,26,4,20,12,0,K,42,1,L,540,0,100,99,0,0
1756,1756,959059189,1,1,28,13,2,1,#,0,T,21,1,#,1007,1,3,3,8,1
2987,2987,997253315,1,1,0,27,2,1,12,0,K,31,1,L,994,0,2,99,0,1
4969,4969,340711349,1,2,27,14,2,17,11,0,T,20,1,L,1007,0,70,99,0,1
4710,4710,246629218,1,1,39,**,4,1,12,0,N,37,1,L,700,0,90,99,0,1
7272,7272,204215480,1,2,47,4,2,1,#,0,H,33,1,L,6092,1,0,4,3,0
6806,6806,313835692,1,1,45,11,4,99,#,0,T,27,1,L,240,0,100,99,0,0
7088,7088,252708305,1,1,47,**,2,1,#,500,K,47,#,9,1,0,20,99,0,0
2886,2886,252469387,1,2,46,**,4,1,11,500,Q,46,1,L,240,0,30,99,0,0
3287,3287,205086264,1,1,33,11,2,1,11,0,T,24,1,L,324,0,100,99,0,0
2252,2252,993837628,1,2,58,12,4,99,#,0,T,55,1,R,324,0,90,99,0,1
6044,6044,943887943,1,1,54,**,1,1,#,0,C,44,1,a,840,0,60,99,0,0
4876,4876,614580714,1,1,53,25,4,99,#,0,K,40,1,L,240,0,110,99,0,0
6098,6098,969639797,1,1,18,40,2,99,#,0,Q,42,1,L,960,0,0,3,3,1
111,111,990746162,1,1,52,33,4,1,11,0,N,51,1,L,324,0,100,99,0,0
227,227,247502431,1,2,26,22,2,1,12,0,C,25,1,a,2683,0,50,99,0,1
2384,2384,246618921,1,1,20,**,4,1,12,0,K,20,1,L,3140,0,90,99,0,1
5587,5587,240014139,1,1,32,**,2,1,11,500,H,32,#,#,1000,0,60,99,0,1
5348,5348,246437627,1,2,41,1,2,6,12,0,D,70,1,L,3000,1,10,4,3,1
1611,1611,967588113,1,2,55,34,2,1,11,0,N,49,1,L,324,0,100,11,1,0
4875,4875,990772594,1,2,13,14,2,1,#,500,T,42,1,L,1058,0,20,99,0,1
2570,2570,969846255,1,1,20,17,4,17,11,0,R,17,1,L,1007,0,130,99,0,1
7276,7276,906200086,1,1,23,40,2,1,#,0,Q,13,1,L,482,0,3,5,4,1
3232,3232,249269650,1,2,27,11,2,1,#,500,T,27,1,L,500,0,50,99,0,1
5013,5013,327632839,1,1,37,11,2,20,#,0,T,29,1,L,648,0,60,99,0,0
5736,5736,304994413,1,2,22,8,2,1,#,0,T,33,1,L,2060,0,50,10,3,0
5694,5694,984790724,1,2,31,1,2,1,11,0,D,30,1,L,3335,0,10,3,2,0
2966,2966,993507934,1,2,49,11,4,1,#,500,T,46,1,L,360,0,90,99,0,0
4613,4613,956246126,1,1,48,5,4,1,#,0,H,43,1,M,972,0,130,99,0,0
6314,6314,313970570,1,2,41,13,2,6,#,0,T,22,1,L,7148,0,100,99,0,0
7479,7479,258917975,1,1,40,**,4,1,#,0,T,40,1,a,600,0,30,99,0,0
778,778,605827899,1,1,30,26,4,1,#,0,K,16,1,L,9430,0,120,99,0,0
7048,7048,944373282,1,1,35,6,4,1,#,0,H,26,1,a,3000,0,80,99,0,0
999,999,985775708,1,2,44,47,2,1,11,500,Q,40,1,L,324,0,100,10,3,0
4341,4341,243404444,1,2,47,**,3,1,12,0,T,46,1,L,1660,0,3,99,0,0
7344,7344,240162846,1,1,20,11,3,1,12,0,T,18,1,a,7777,0,20,99,0,1
1910,1910,987850657,1,1,24,21,4,1,11,0,T,23,1,L,120,0,70,99,0,1
7465,7465,613947177,1,2,47,12,2,1,#,0,K,30,1,a,120,0,10,3,2,0
4063,4063,959460749,1,1,23,28,2,1,#,0,K,18,1,L,1940,0,60,99,0,1
2589,2589,604926814,1,2,31,**,4,1,#,0,K,15,1,L,720,0,3,3,7,0
3962,3962,247528921,1,2,20,**,3,1,#,0,T,20,1,a,7740,0,20,10,1,1
3992,3992,200277119,1,1,52,6,3,1,#,0,H,29,1,a,5000,0,40,11,2,1
1498,1498,317685598,1,1,53,14,4,1,11,0,T,41,1,L,221,0,110,99,0,0
6143,6143,963502978,1,2,28,13,4,1,11,0,T,24,1,L,730,0,70,99,0,0
5155,5155,247067478,1,2,39,25,2,12,#,500,K,39,1,L,540,0,20,99,0,1
7488,7488,257022178,1,1,46,**,2,1,11,0,Q,46,1,a,1,0,30,99,0,0
1112,1112,309170691,1,2,24,12,3,17,#,0,T,15,1,L,17573,0,60,99,0,1
4643,4643,993322933,1,2,24,**,4,1,#,0,K,23,1,L,324,0,100,99,0,0
6547,6547,983314357,1,2,18,22,4,99,#,0,T,43,1,a,1690,0,20,99,0,1
463,463,247599269,1,2,45,40,4,1,#,0,Q,44,1,a,700,0,70,99,0,1
6066,6066,515669409,1,2,35,24,4,1,#,0,C,22,1,a,216,0,90,99,0,0
6410,6410,957681890,1,2,27,17,4,1,#,0,R,19,1,a,400,0,100,99,0,0
3437,3437,600853190,1,2,55,25,4,1,#,0,K,35,1,L,120,0,110,99,0,0
4096,4096,992624870,1,1,34,14,2,1,#,0,T,33,1,L,500,0,10,8,3,1
5558,5558,203103817,1,1,43,3,2,1,#,0,H,25,1,L,324,1,100,10,3,0
237,237,985061670,1,1,20,13,3,27,#,0,T,18,1,L,1691,0,30,99,0,1
6513,6513,969122845,1,2,28,**,2,1,12,0,T,22,1,a,240,0,60,99,0,1
1153,1153,961109941,1,1,20,11,2,1,#,0,T,13,1,a,7060,0,20,99,0,0
5238,5238,241437556,1,1,27,11,3,27,12,0,T,27,1,L,3000,1,3,4,9,1
328,328,993332120,1,2,41,38,2,1,12,0,S,40,1,L,960,0,100,3,1,0
4583,4583,994039817,1,1,68,**,4,1,#,500,C,65,1,L,240,0,50,99,0,0
7063,7063,104062782,1,2,40,1,4,1,#,0,D,31,1,L,2008,0,30,4,1,1
374,374,960454018,1,1,21,38,2,17,11,0,S,16,1,L,324,0,100,99,0,0
6118,6118,250257829,1,2,51,1,4,1,#,0,T,51,1,a,3780,0,50,99,0,0
3115,3115,903027957,1,2,62,40,2,99,#,0,Q,46,1,L,240,0,50,99,0,0
954,954,247491652,1,2,35,**,4,1,#,500,H,34,#,#,1520,0,180,99,0,1
6700,6700,990492214,1,1,51,15,2,28,11,0,T,50,1,L,292,1,30,99,0,1
5551,5551,204262772,1,2,47,5,4,1,#,0,H,37,1,L,3176,0,100,99,0,1
720,720,309890784,1,2,78,**,4,1,11,0,T,69,1,L,240,0,5,99,0,0
1302,1302,982398125,1,1,18,43,4,99,#,0,Q,44,1,L,240,0,20,99,0,0
6013,6013,323921553,1,2,48,13,4,1,#,0,T,33,1,L,1800,0,90,99,0,1
4174,4174,249539091,1,2,23,6,4,1,#,500,H,54,#,#,132,0,80,99,0,1
3283,3283,508353960,1,2,56,22,4,1,#,0,C,45,1,L,444,0,100,99,0,0
4155,4155,949473000,1,1,48,28,3,1,#,0,R,40,1,a,6863,0,100,12,1,0
3532,3532,315659234,1,2,52,13,4,1,#,0,T,39,1,a,324,0,100,99,0,0
1873,1873,243224793,1,1,70,28,4,28,#,500,K,70,1,L,540,0,50,99,0,1
2996,2996,607212681,1,1,42,**,2,1,#,0,K,34,1,L,1800,0,70,99,0,1
246,246,994610959,1,1,52,11,1,8,#,500,T,51,#,#,780,0,3,99,0,0
6290,6290,996855429,1,2,27,42,4,1,#,500,Q,27,1,L,480,0,3,99,0,0
4366,4366,255180667,1,2,44,**,4,1,#,0,Q,42,1,R,3441,0,80,99,0,0
3608,3608,245919384,1,1,50,**,2,1,11,500,K,50,1,L,1440,0,50,99,0,0
4562,4562,961345318,1,1,58,**,4,1,12,0,C,54,1,L,120,0,100,99,0,0
4837,4837,616147708,1,2,54,27,4,1,12,0,T,47,1,L,5889,0,90,99,0,0
5166,5166,991060348,1,2,22,23,4,1,12,0,C,54,1,L,324,0,100,99,0,0
2258,2258,992076753,1,2,51,**,4,1,12,0,Q,49,1,L,400,0,80,99,0,0
2439,2439,988792993,1,1,36,45,2,1,#,0,Q,35,1,L,5000,1,0,3,6,1
4447,4447,615846754,1,1,25,27,3,1,#,0,K,40,1,L,864,0,100,99,0,0
3764,3764,970222352,1,2,27,27,2,8,#,0,K,23,1,L,9960,0,10,10,3,1
1030,1030,965192817,1,2,24,9,4,17,11,0,T,18,1,L,324,0,100,99,0,0
1937,1937,981278368,1,1,48,**,4,1,12,500,K,45,1,L,500,0,90,99,0,0
7323,7323,989982056,1,1,61,14,4,1,12,0,T,60,1,R,260,0,50,99,0,0
533,533,962447007,1,1,27,26,2,1,12,0,K,24,1,L,64,0,80,99,0,0
4816,4816,990951242,1,2,51,23,4,1,11,0,C,49,1,L,262,0,90,99,0,0
5396,5396,251353574,1,1,35,27,1,1,11,0,T,35,1,L,2700,1,1,3,4,0
955,955,245801842,1,2,53,12,4,1,#,0,T,52,1,R,4320,0,80,99,0,0
3480,3480,318791171,1,2,23,14,3,1,#,0,T,15,1,L,800,0,60,99,0,2
192,192,905954222,1,1,36,40,4,1,#,0,Q,23,1,L,324,0,100,99,0,0
293,293,251160124,1,1,30,27,4,6,#,500,T,30,0,#,540,0,50,99,0,1
1628,1628,961012334,2,#,0,14,4,1,#,0,T,999,1,a,2014,0,50,99,0,1
3825,3825,959595881,1,2,41,12,4,1,#,0,T,34,1,a,500,0,80,99,0,1
1515,1515,962125299,1,2,28,11,2,1,11,0,T,23,1,L,864,0,100,99,0,0
2047,2047,254941785,1,1,28,47,2,12,#,0,Q,28,1,R,960,1,100,4,7,0
5313,5313,953219249,1,1,23,14,2,17,11,0,T,17,1,L,970,1,0,10,3,0
4204,4204,804046261,1,2,42,35,4,99,#,0,N,27,1,L,928,0,100,99,0,0
5879,5879,980002455,1,2,3,**,3,1,12,0,T,29,1,L,1000,0,0,10,3,0
1864,1864,246745303,1,2,59,11,4,1,11,500,T,58,1,L,2480,0,90,99,0,0
1685,1685,903895553,1,2,26,40,2,1,#,0,Q,37,1,L,240,0,100,99,0,0
1304,1304,254791836,1,2,28,13,2,1,#,500,T,28,1,L,1040,0,5,99,0,1
2764,2764,800236930,1,1,61,34,2,99,#,0,N,41,1,L,302,0,50,99,0,0
2579,2579,969184960,1,1,33,14,4,1,11,0,T,28,1,a,850,0,70,99,0,0
5373,5373,941983370,1,1,27,38,4,1,11,0,S,21,1,L,7776,0,110,99,0,1
3454,3454,201045684,1,2,55,7,4,1,#,0,H,35,1,a,2646,0,100,99,0,0
4888,4888,956817300,1,2,21,16,2,6,#,0,R,49,1,L,2969,1,3,10,3,1
7062,7062,316702559,1,1,53,13,2,1,#,0,T,40,1,L,324,0,100,99,0,0
6567,6567,990136504,1,2,40,1,4,1,12,0,D,39,1,L,9132,0,80,99,0,1
4419,4419,248003441,1,1,51,**,4,1,#,500,T,51,1,L,324,0,100,99,0,0
11,11,308698940,1,1,51,40,2,1,#,0,T,40,1,a,864,0,0,10,3,0
2196,2196,992209545,1,1,36,4,4,1,12,0,H,35,1,L,540,0,100,99,0,0
5132,5132,962098720,1,1,26,12,4,99,11,0,T,22,1,L,72580,0,90,99,0,0
2339,2339,991166535,1,2,16,16,2,1,#,0,R,52,1,L,2710,0,20,99,0,0
3840,3840,975640938,1,2,50,41,2,1,#,0,Q,47,1,L,2000,0,50,99,0,0
3861,3861,257350324,1,2,29,43,2,1,12,0,Q,27,1,L,930,0,30,99,0,1
5667,5667,971096241,1,1,28,13,3,1,#,0,N,24,1,L,33326,0,90,99,0,2
1824,1824,305106549,1,1,48,13,4,99,#,0,T,34,1,L,1879,0,100,99,0,0
1067,1067,904686611,1,1,39,42,4,1,#,0,Q,23,1,L,410,0,100,99,0,0
1887,1887,318371389,1,1,40,13,2,1,11,0,T,32,1,L,324,0,100,99,0,0
393,393,959546805,1,2,46,12,4,1,11,0,H,39,1,L,216,0,100,99,0,0
4749,4749,245593337,1,2,14,25,4,12,11,0,K,46,1,L,540,0,100,99,0,0
4136,4136,800009753,1,1,56,33,2,99,#,0,N,33,1,L,700,0,80,99,0,1
2187,2187,946107584,1,2,22,**,2,1,#,0,C,13,1,a,324,0,80,99,0,0
3953,3953,248327478,1,1,63,**,4,1,#,500,N,61,1,L,700,0,50,99,0,1
3966,3966,201344508,1,1,72,15,2,1,#,0,H,53,1,a,1944,0,100,99,0,0
2227,2227,953014046,1,1,30,33,2,1,11,0,T,25,1,L,324,0,100,12,1,0
4289,4289,506969587,1,1,40,23,2,1,#,0,C,23,1,a,324,0,100,4,5,0
3525,3525,324964896,1,2,48,**,4,1,#,0,T,35,1,L,13608,0,120,99,0,1
105,105,313091833,1,1,39,37,4,1,#,0,T,20,1,L,1007,0,100,99,0,1
5711,5711,240552135,1,1,18,23,2,1,#,0,C,48,1,L,5000,0,20,99,0,0
130,130,616164004,1,1,36,28,3,1,#,0,K,27,1,a,456,0,50,12,1,1
3776,3776,944204322,1,2,31,13,4,6,12,0,T,25,1,L,1366,0,90,99,0,1
4835,4835,515977517,1,1,46,14,2,1,12,0,T,36,1,a,360,0,60,99,0,0
3939,3939,506776492,1,2,55,22,2,1,#,0,C,40,1,L,324,0,100,99,0,0
4088,4088,246953833,1,2,61,**,2,1,#,500,S,59,1,L,324,0,100,99,0,0
770,770,958516147,1,1,50,33,4,1,#,0,N,43,1,a,1500,0,90,99,0,0
2166,2166,256974741,1,2,69,33,3,1,#,500,N,69,1,L,1,0,5,99,0,0
5381,5381,250025619,1,2,22,40,4,1,12,0,Q,20,1,a,700,0,100,99,0,0
1290,1290,956443371,1,2,23,12,2,17,#,0,T,17,1,L,4760,1,0,12,1,0
7454,7454,969346117,1,2,23,46,4,1,12,0,T,19,1,L,615,0,110,99,0,0
907,907,985952866,1,1,57,**,2,1,11,0,Q,55,1,L,700,0,60,99,0,1
4630,4630,250411630,1,1,19,**,2,8,#,0,T,19,1,R,480,0,10,9,2,0
3895,3895,989383407,1,1,38,28,4,1,11,0,K,35,1,a,600,0,3,10,3,0
4768,4768,987492559,1,2,24,17,2,1,11,0,R,23,1,L,850,0,60,99,0,1
5335,5335,990169687,1,2,21,13,4,6,#,0,T,20,1,L,2459,0,90,99,0,0
2321,2321,968025623,1,1,46,40,2,99,#,0,Q,40,1,a,324,0,100,99,0,0
6385,6385,504325787,1,2,42,22,2,1,#,0,C,22,1,L,648,0,100,99,0,0
5989,5989,254856709,1,2,39,**,2,1,#,0,N,38,1,a,240,0,50,99,0,0
5522,5522,242159771,1,1,12,**,4,1,#,500,C,40,1,L,8100,0,20,99,0,0
104,104,983440080,1,2,40,33,4,1,#,0,N,36,1,a,3807,0,90,99,0,0
3798,3798,958563169,1,2,24,27,2,1,11,0,K,19,1,L,540,0,80,99,0,1
1250,1250,245625616,1,2,63,13,2,1,#,500,T,63,1,L,324,0,100,99,0,0
1042,1042,944375046,1,1,29,1,2,1,11,0,D,22,1,L,1007,0,60,99,0,1
933,933,952471482,1,2,33,14,4,10,#,0,T,25,1,a,7060,0,90,99,0,1
4283,4283,318936249,1,2,36,13,4,1,12,0,T,26,1,L,3680,0,120,99,0,0
6309,6309,954461097,1,2,27,46,4,1,11,0,T,21,1,L,490,1,3,4,7,0
870,870,991359356,1,2,49,24,4,1,11,0,C,47,1,L,324,0,90,99,0,0
6878,6878,252649636,1,2,20,**,2,1,12,0,T,47,1,a,360,0,3,99,0,1
6946,6946,252780977,1,1,64,**,4,1,11,500,Q,64,1,L,120,0,50,99,0,0
528,528,240720737,1,2,27,**,4,1,12,500,T,25,1,L,940,0,70,99,0,1
3006,3006,241385324,1,1,38,**,4,1,#,500,K,36,1,L,324,0,90,99,0,0
2578,2578,256833088,1,2,41,24,2,1,#,500,C,43,#,9,1,0,30,99,0,0
975,975,944973383,1,2,49,**,2,1,11,0,T,43,1,L,2080,0,130,99,0,1
1464,1464,990895427,1,1,30,13,4,27,#,0,T,28,1,L,2000,0,50,99,0,0
5530,5530,243682218,1,2,25,14,4,1,#,500,T,24,#,#,324,0,100,99,0,0
3882,3882,970224026,1,2,22,27,2,1,11,0,K,18,1,L,240,0,110,99,0,1
2595,2595,255645739,1,2,44,**,4,1,12,0,T,44,1,a,540,0,30,99,0,1
3749,3749,967832047,1,1,28,23,4,1,12,0,C,25,1,L,1200,0,100,99,0,0
752,752,945548104,1,1,29,18,2,1,#,0,R,21,1,a,324,0,100,99,0,0
1547,1547,801463697,1,1,38,35,4,1,#,0,N,20,1,L,2565,0,130,99,0,1
4778,4778,989118221,1,2,43,4,2,8,11,0,H,42,1,L,324,1,100,10,3,0
2041,2041,982385763,1,2,35,**,4,1,11,500,C,33,1,L,3422,0,90,99,0,0
1532,1532,240841334,1,1,15,14,2,1,#,0,T,46,1,a,840,0,10,4,3,0
1175,1175,303753228,1,2,46,9,4,1,#,0,T,28,1,L,240,0,110,99,0,0
7523,7523,252645858,1,2,62,47,4,1,#,0,Q,60,1,L,1007,0,40,7,1,1
2561,2561,996202186,1,2,30,27,4,1,#,500,K,30,1,L,12713,0,90,99,0,1
559,559,245132964,1,2,60,40,2,1,#,0,Q,60,1,L,4642,0,40,99,0,1
3456,3456,513866673,1,1,35,22,2,1,#,0,C,19,1,L,50200,0,100,99,0,0
2034,2034,254646735,1,2,45,**,4,1,#,500,K,45,1,L,1,0,5,99,0,0
3302,3302,250661706,1,2,12,12,4,1,#,500,T,55,0,#,1,0,20,99,0,0
3863,3863,975032154,1,2,57,23,3,1,12,0,C,54,1,L,120,0,50,99,0,0
373,373,513196159,1,1,31,23,2,1,#,0,C,15,1,L,4644,0,50,99,0,0
2657,2657,988693903,1,1,29,11,4,1,12,0,T,28,1,L,1944,0,70,99,0,0
6224,6224,250904934,1,2,17,40,4,1,#,0,Q,43,1,a,1800,0,100,99,0,0
