,customer_id,contract_type,sex,age,pref,payway,identified_doc,career,domain,region,entry_age,selling_method,campaign,amount,paid_flg,customer_rank,arrears_at,arrears_count,bill_updage_count
42394,241995529,2,#,0,13,2,1,16,0,T,999,1,L,,,,,,
42395,327726331,1,1,80,14,2,1,12,0,T,73,0,L,,,,,,
42396,990969949,2,#,0,27,1,3,11,0,T,999,1,L,,,,,,
42397,508137170,1,2,29,23,2,1,#,0,C,18,1,L,,,,,,
42398,254973298,1,2,55,**,3,1,#,0,T,55,1,a,1,0,30,99,0,0
42399,957798028,1,2,63,**,4,1,#,0,T,59,1,L,,,,,,
42400,956428447,1,2,35,8,4,99,#,0,T,30,1,L,,,,,,
42401,249269334,1,2,55,18,2,1,12,0,R,54,1,L,120,0,,,,
42402,954444339,1,1,49,**,4,1,#,0,T,46,1,M,,,,,,
42403,982647515,1,2,50,27,2,6,12,0,K,49,1,L,,,,,,
42404,974545046,2,#,0,27,2,1,11,0,T,999,1,J,,,,,,
42405,325577545,1,1,34,11,3,1,#,0,T,21,1,L,,,,,,
42406,251669167,1,1,77,26,4,1,12,0,K,76,1,L,,,,,,
42407,246817381,1,2,44,**,4,1,#,500,Q,41,1,L,540,0,80,99,0,1
42408,947469025,1,2,32,14,4,1,12,0,T,27,1,L,,,,,,
42409,965803377,1,2,46,13,4,10,#,0,T,43,1,L,,,,,,
42410,318829566,1,2,52,14,2,1,#,0,T,45,1,0,,,,,,
42411,961438414,1,2,41,11,4,1,#,0,T,37,1,L,,,,,,
42412,953611590,1,1,38,28,2,1,#,0,K,33,1,L,,,,,,
42413,104374605,1,1,66,1,4,1,#,0,D,61,61,K,,,,,,
42414,988675506,1,2,28,2,2,1,11,0,H,27,1,L,120,0,,,,
42415,305802456,1,1,38,14,4,1,#,0,T,24,1,L,,,,,,
42416,987113085,1,2,29,43,2,1,12,0,Q,27,1,L,,,,,,
42417,986638182,2,#,0,13,1,16,#,0,T,999,51,#,,,,,,
42418,972057033,1,2,21,14,4,17,#,0,T,18,1,L,,,,,,
42419,248390797,1,1,42,23,2,1,12,500,C,40,1,L,1520,0,50,99,0,1
42420,308662488,1,2,59,14,2,1,11,0,T,50,1,L,,,,,,
42421,506074925,1,1,65,22,2,1,#,0,C,49,1,L,,,,,,
42422,952982647,1,1,24,13,2,17,11,0,T,19,1,L,,,,,,
42423,904694702,1,1,39,43,4,1,#,0,Q,24,1,L,,,,,,
42424,980830481,1,2,38,**,2,1,#,10,T,36,#,#,,,,,,
42425,961345025,1,2,25,23,4,1,#,0,C,23,1,M,,,,,,
42426,978229040,1,1,32,13,4,1,#,10,T,30,#,#,,,,,,
42427,904495954,1,2,37,23,4,99,#,0,Q,21,1,a,1987,0,110,99,0,1
42428,305448229,1,1,81,13,4,99,#,0,T,67,0,0,,,,,,
42429,500565807,1,1,72,22,2,1,#,0,C,51,1,L,,,,,,
42430,989318290,1,2,44,14,2,1,12,0,T,43,1,L,,,,,,
42431,949817744,2,#,0,13,4,1,11,0,T,999,1,L,,,,,,
42432,201577243,1,2,46,7,2,1,#,0,H,29,1,L,,,,,,
42433,205036771,1,#,0,6,3,99,#,0,H,43,1,L,,,,,,
42434,958025805,1,1,40,13,1,99,#,99,T,35,1,L,,,,,,
42435,261356245,1,2,23,22,4,1,12,0,C,23,1,a,,,,,,
42436,943636452,1,2,39,40,4,10,11,0,T,33,1,L,,,,,,
42437,964304484,1,2,49,13,4,10,11,0,T,45,1,L,,,,,,
42438,317145726,1,1,68,8,2,1,#,0,T,56,0,#,,,,,,
42439,104202664,1,1,48,1,4,1,12,0,D,40,1,L,,,,,,
42440,240140522,1,1,36,12,3,1,#,500,T,35,#,#,999,0,3,11,2,1
42441,269947117,1,1,47,**,4,1,12,500,T,47,#,9,,,,,,
42442,514410940,1,2,81,23,2,1,#,0,C,68,1,0,,,,,,
42443,946901810,1,1,53,28,4,5,#,0,K,48,1,L,,,,,,
42444,969686364,1,1,21,**,2,17,12,0,T,17,1,L,480,0,,,,
42445,616115529,1,2,34,26,2,20,12,0,K,24,1,L,,,70,99,0,0
42446,993134165,1,1,70,14,4,1,#,500,T,67,1,R,,,,,,
42447,943138210,2,#,0,13,1,1,11,0,T,999,1,L,,,,,,
42448,956706534,1,2,47,**,2,1,11,0,Q,43,1,L,,,,,,
42449,969392485,1,2,31,12,4,1,#,0,T,29,1,L,,,,,,
42450,309569409,1,1,28,**,4,6,#,0,T,20,1,L,,,,,,
42451,201172073,1,1,44,15,2,1,#,0,H,28,0,L,648,0,100,99,0,0
42452,241128768,1,2,26,**,2,1,#,500,K,24,1,L,,,,,,
42453,605311082,1,2,64,27,2,8,#,0,K,52,1,0,,,,,,
42454,970469520,1,1,6,34,4,1,11,0,T,28,1,L,,,,,,
42455,973827068,2,#,0,40,1,3,12,0,T,999,51,#,,,,,,
42456,995266838,1,2,73,10,2,1,#,0,T,72,1,R,,,,,,
42457,262938671,1,2,61,26,2,1,#,0,K,61,1,a,,,,,,
42458,972664311,1,1,19,**,4,17,#,0,T,16,1,L,,,,,,
42459,976639735,1,2,32,**,2,1,#,0,T,30,1,M,,,,,,
42460,240657049,1,2,8,**,4,1,12,500,T,47,1,L,,,,,,
42461,509375059,1,2,14,22,4,1,#,0,C,39,1,L,,,,,,
42462,941880777,1,2,54,27,4,99,#,0,Q,47,1,L,,,,,,
42463,956950978,1,2,24,14,3,1,11,0,T,18,1,L,194,0,60,99,0,0
42464,307926919,1,1,20,13,4,1,#,0,T,44,1,L,,,,,,
42465,961605881,1,2,53,**,4,1,11,0,N,48,1,L,1447,0,100,99,0,1
42466,257403108,1,2,18,7,4,1,#,0,H,45,1,a,480,0,,,,
42467,972138109,1,2,26,43,2,1,#,0,Q,24,1,L,,,,,,
42468,979199483,1,1,29,13,4,1,12,0,T,27,1,L,,,,,,
42469,987722282,1,2,66,12,3,99,#,500,Q,63,1,L,,,,,,
42470,254735122,1,1,31,35,4,1,#,500,T,30,#,9,,,,,,
42471,901409760,1,1,45,45,2,1,#,0,Q,27,1,L,,,,,,
42472,994881622,1,1,38,1,4,1,#,500,D,37,1,L,,,,,,
42473,981570895,1,1,66,22,2,1,11,500,Q,62,0,9,,,,,,
42474,974589647,1,1,41,13,4,1,11,500,T,39,1,L,,,,,,
42475,204747780,1,1,45,13,4,99,11,0,T,33,1,L,130,0,,,,
42476,965229047,1,2,48,26,3,1,#,0,K,46,1,L,,,,,,
42477,240337381,1,2,71,40,2,1,#,500,Q,69,1,L,,,,,,
42478,941194999,1,2,40,26,4,1,11,0,K,34,1,L,,,,,,
42479,983235853,1,1,69,**,4,1,#,0,K,68,61,P,,,,,,
42480,990858459,1,2,39,**,2,1,12,0,K,39,1,L,1820,0,30,11,1,1
42481,967403379,1,2,16,**,4,1,12,0,T,36,1,L,,,,,,
42482,605065741,1,1,38,28,4,99,#,0,K,23,1,L,,,,,,
42483,308148337,2,#,0,13,2,2,12,0,T,999,1,L,,,,,,
42484,955261682,1,2,44,40,2,99,#,0,Q,37,1,L,,,,,,
42485,513242715,1,1,57,23,2,99,#,0,C,41,1,L,,,,,,
42486,945617318,1,1,21,**,4,1,#,0,H,14,1,L,,,,,,
42487,965696599,1,1,38,**,4,1,12,0,C,35,1,L,,,,,,
42488,316308590,1,1,46,9,4,8,#,0,T,32,1,L,,,,,,
42489,242237144,1,1,26,33,4,1,#,500,N,23,#,9,980,0,,,,
42490,954438388,1,1,47,11,4,12,12,0,T,43,1,L,,,,,,
42491,205186325,1,1,57,5,4,1,#,0,H,50,1,L,,,,,,
42492,988667327,1,1,57,12,4,1,12,0,T,56,1,L,,,,,,
42493,515915636,1,1,42,23,2,1,#,0,C,33,1,L,,,,,,
42494,942151705,1,1,27,13,2,8,#,0,T,21,1,L,,,,,,
42495,980957201,1,1,56,12,4,1,#,0,T,54,1,L,,,,,,
42496,948093327,2,#,0,1,4,2,#,10,D,999,#,#,,,,,,
42497,247562366,1,2,38,28,2,1,#,0,K,36,1,L,1090,0,10,6,4,0
42498,327469386,2,#,0,13,1,2,#,0,T,999,0,#,,,,,,
42499,943233390,1,2,37,15,2,1,12,0,T,30,1,L,960,0,90,99,0,1
42500,959161173,1,1,34,13,2,1,11,0,T,30,1,L,,,100,10,3,0
42501,973441102,1,1,61,9,4,99,#,0,T,59,1,M,,,,,,
42502,988945320,2,#,0,14,4,3,#,0,T,999,51,#,,,,,,
42503,256987992,2,#,0,4,90,99,#,2300,T,999,#,9,,,,,,
42504,803404457,1,2,65,35,2,99,#,0,N,50,1,L,,,,,,
42505,325612212,1,1,65,**,2,1,#,0,T,15,1,L,,,,,,
42506,979212061,1,1,65,28,4,1,#,501,K,63,0,#,,,,,,
42507,962628384,2,#,0,13,1,3,#,0,T,999,51,#,,,,,,
42508,977017601,1,2,46,1,2,99,#,0,D,42,#,9,,,,,,
42509,251866192,2,#,0,13,1,99,#,0,T,999,#,9,,,,,,
42510,243056533,1,2,18,28,2,6,12,0,K,18,1,L,720,0,20,7,1,1
42511,605457743,1,2,59,30,2,1,#,0,K,44,1,L,,,,,,
42512,960833121,1,1,32,**,4,1,#,0,T,30,1,M,,,,,,
42513,253864040,1,2,15,**,4,1,#,500,K,45,1,L,,,,,,
42514,318973068,1,1,38,2,4,20,#,10,H,33,1,0,,,,,,
42515,961817879,1,2,63,**,4,1,#,0,T,59,1,L,972,0,100,99,0,0
42516,942985019,1,1,71,14,2,1,#,0,T,62,1,L,980,0,,,,
42517,989799966,1,1,19,14,3,8,12,0,T,18,1,L,,,,,,
42518,985844640,1,2,35,1,2,1,11,0,D,34,1,L,324,0,100,99,0,0
42519,951837637,1,1,55,23,2,1,#,0,C,51,1,L,,,,,,
42520,984624048,2,#,0,13,1,3,#,0,T,999,51,#,,,,,,
42521,326962511,1,1,37,11,4,1,#,0,T,27,1,a,1000,0,90,99,0,0
42522,980291640,1,1,31,**,4,1,11,0,K,28,1,L,,,,,,
42523,327675456,2,#,0,10,2,16,#,0,T,999,1,L,,,,,,
42524,904008049,1,1,55,43,4,99,#,0,Q,40,1,L,,,,,,
42525,981680945,1,1,21,25,2,1,#,0,K,20,1,L,,,,,,
42526,991469636,1,1,29,23,4,1,12,0,T,26,1,a,4440,0,90,99,0,0
42527,267236378,1,1,17,14,2,1,12,0,T,43,1,a,,,,,,
42528,616155950,1,2,48,**,4,1,12,0,K,40,1,L,,,,,,
42529,965568372,1,1,42,14,4,1,#,0,T,40,1,L,,,,,,
42530,975478394,1,2,28,13,2,1,#,0,K,26,1,L,,,,,,
42531,272026943,1,2,23,27,2,1,#,500,K,23,#,9,,,,,,
42532,506906776,1,2,54,22,2,1,#,0,C,41,1,L,,,,,,
42533,305925698,1,1,53,19,4,1,#,0,T,40,0,#,,,,,,
42534,968290029,1,1,28,8,3,17,11,0,T,25,1,L,,,,,,
42535,994203670,1,2,58,14,4,1,#,0,T,57,1,L,,,,,,
42536,240526453,1,1,18,27,4,6,12,0,K,18,1,L,,,,,,
42537,703769694,1,1,33,13,4,1,12,0,T,27,1,L,,,,,,
42538,974027727,1,2,40,**,4,1,#,0,T,38,1,L,,,,,,
42539,956246699,1,2,24,13,4,17,11,0,T,19,1,L,1560,0,90,99,0,0
42540,324705118,1,1,73,14,4,99,#,0,T,59,1,L,,,,,,
42541,962567472,2,#,0,27,1,16,#,0,T,999,51,#,,,,,,
42542,985825977,1,1,53,**,4,1,11,500,C,51,1,L,,,,,,
42543,259854934,2,#,0,13,90,99,#,0,T,999,#,#,,,,,,
42544,982521171,2,#,0,27,2,1,#,0,K,999,1,L,,,,,,
42545,267138138,1,1,20,13,2,1,#,0,T,20,1,L,,,,,,
42546,307649698,2,#,0,**,1,99,#,0,T,999,0,#,,,,,,
42547,971696753,1,1,45,**,2,27,12,0,Q,44,1,L,,,,,,
42548,993370436,2,#,0,1,2,1,12,0,D,999,1,R,,,,,,
42549,986513965,1,1,68,13,4,1,11,0,T,67,1,R,,,,,,
42550,327256999,1,1,44,8,4,1,#,0,T,33,1,L,,,110,99,0,0
42551,961992099,1,2,21,**,4,10,11,0,C,17,1,L,,,,,,
42552,973168933,1,2,21,10,4,17,#,0,T,19,#,#,,,,,,
42553,962166861,1,1,17,31,2,1,#,0,N,43,1,L,,,,,,
42554,982398381,1,1,65,**,4,1,#,500,N,63,1,L,,,,,,
42555,257434944,1,2,44,**,4,1,#,0,C,45,1,a,,,,,,
42556,996190340,1,2,65,**,2,1,#,500,Q,65,#,#,,,,,,
42557,255699404,1,1,40,38,2,1,11,500,S,40,1,L,324,0,30,99,0,0
42558,992393165,1,2,62,**,2,1,12,0,H,61,1,L,,,,,,
42559,955642991,1,1,33,12,2,1,#,0,T,26,1,L,10000,1,10,3,3,0
42560,941980954,1,2,33,40,4,1,#,100,Q,29,1,L,,,,,,
42561,969122901,1,2,78,13,3,1,#,0,T,75,61,P,,,,,,
42562,258390448,1,2,44,13,4,10,#,0,T,44,1,R,,,,,,
42563,946907179,1,1,31,**,4,1,#,0,T,25,1,L,,,,,,
42564,954006939,1,1,34,14,4,1,#,10,T,31,#,#,,,,,,
42565,963647723,1,2,86,27,3,6,12,0,K,82,1,R,,,,,,
42566,907441562,1,1,30,45,2,1,11,0,Q,23,1,L,,,,,,
42567,994905517,1,2,21,40,2,8,#,0,Q,20,1,L,,,,,,
42568,254461698,1,1,11,23,4,1,#,0,C,47,1,a,240,0,5,99,0,0
42569,994414894,1,1,31,**,2,1,11,0,K,30,1,L,320,0,,,,
42570,968785836,1,2,39,1,4,1,#,0,D,36,1,R,,,,,,
42571,952136914,2,#,0,13,90,99,#,0,T,999,1,L,,,,,,
42572,340171975,1,1,49,13,4,1,12,0,T,40,1,#,,,,,,
42573,251482877,1,2,54,**,4,1,#,500,N,53,0,9,,,,,,
42574,954684708,1,2,25,11,2,17,#,0,T,20,1,L,,,,,,
42575,996473477,1,1,60,13,4,1,#,0,T,59,1,L,,,,,,
42576,977662834,1,2,33,27,3,1,11,0,T,30,1,L,2000,0,60,99,0,0
42577,985087055,1,1,50,27,4,1,#,0,K,48,1,L,,,,,,
42578,954460202,1,1,13,17,4,10,#,0,R,45,1,L,1560,0,20,99,0,1
42579,316204982,1,2,44,37,4,1,#,0,T,29,1,L,,,,,,
42580,959593859,1,1,27,43,2,1,#,0,Q,24,#,#,,,,,,
42581,308097276,2,#,0,13,90,98,#,0,T,999,51,#,,,,,,
42582,985073031,1,2,41,11,2,1,16,500,T,39,1,L,,,,,,
42583,307068459,1,1,50,13,4,1,11,0,T,40,1,L,,,,,,
42584,246377347,1,1,31,11,4,1,#,0,T,31,1,L,1800,0,60,99,0,0
42585,306333656,1,1,36,11,4,1,#,0,T,23,1,L,,,,,,
42586,340271221,1,1,30,13,2,1,#,0,T,22,1,a,,,,,,
42587,250929263,1,2,13,13,4,99,#,0,T,55,1,L,,,,,,
42588,977019816,1,1,13,19,2,1,#,0,T,39,1,a,,,,,,
42589,257555001,2,#,0,4,90,99,#,2300,T,999,#,9,,,,,,
42590,967417098,2,#,0,13,90,2,#,320,N,999,#,#,,,,,,
42591,972243337,1,1,21,13,4,27,#,0,T,18,1,L,6717,0,60,99,0,1
42592,960274255,1,2,59,,1,12,#,0,C,53,0,9,,,,,,
42593,247628537,1,2,46,4,4,1,#,0,H,44,1,L,,,,,,
42594,516705831,1,1,34,23,4,1,12,0,T,27,1,L,,,,,,
42595,991001387,1,1,53,14,4,1,#,500,T,50,1,R,,,,,,
42596,242165957,1,2,37,**,4,1,12,500,K,37,1,L,,,,,,
42597,988761855,1,1,47,26,4,1,12,0,K,45,1,L,,,,,,
42598,271657868,2,#,0,13,1,3,#,0,T,999,#,9,,,,,,
42599,309073669,1,1,55,**,4,1,12,0,T,49,1,L,,,,,,
42600,979765760,1,1,22,27,2,1,#,0,K,20,1,M,,,,,,
42601,261188745,1,1,55,14,4,1,12,0,T,55,1,a,,,,,,
42602,958657413,1,2,16,40,2,1,#,0,Q,43,1,L,,,,,,
42603,989176845,1,2,55,4,4,1,12,0,H,54,1,L,,,,,,
42604,979670230,1,2,28,40,2,1,#,0,Q,26,1,L,,,,,,
42605,251450621,1,2,11,34,4,1,12,0,N,52,1,L,,,,,,
42606,969842235,1,1,28,**,4,1,#,0,K,26,#,#,,,,,,
42607,259723899,1,1,38,27,4,1,#,0,K,38,1,a,,,,,,
42608,256651163,1,2,48,2,2,1,#,500,H,48,1,L,,,,,,
42609,988628257,1,2,40,23,3,1,11,0,T,39,1,L,,,,,,
42610,255574378,1,2,65,12,2,1,12,0,T,65,1,a,1,0,30,99,0,0
42611,340486646,1,2,22,13,4,1,#,0,T,49,1,L,,,,,,
42612,944846934,1,2,36,14,4,6,11,0,T,29,1,L,,,,,,
42613,970369553,1,2,43,40,2,1,12,0,Q,40,1,L,6454,0,60,99,0,1
42614,506424100,1,1,60,23,2,1,#,0,C,46,1,L,,,,,,
42615,977193394,1,2,26,28,4,1,#,10,K,24,#,#,,,,,,
42616,246095732,1,2,53,15,4,1,11,0,T,50,1,a,572,0,60,99,0,2
42617,962889369,1,2,53,1,4,99,#,0,D,51,1,M,,,,,,
42618,303036544,1,1,37,13,2,1,#,0,T,16,1,L,130,0,,,,
42619,604165062,1,2,61,27,3,8,#,0,K,44,1,L,,,,,,
42620,969416721,1,2,34,10,2,1,11,0,T,31,1,L,480,0,20,99,0,0
42621,974727199,1,1,49,**,2,1,#,0,T,47,1,L,,,,,,
42622,963628368,1,2,49,**,4,1,#,0,C,46,1,L,,,,,,
42623,992974037,1,2,37,**,4,1,#,0,T,37,#,#,,,,,,
42624,977234956,1,1,63,**,4,1,12,0,T,61,1,L,,,,,,
42625,977704954,2,#,0,13,1,98,#,0,T,999,51,#,,,,,,
42626,985296011,1,2,25,23,2,10,#,0,C,24,1,L,,,,,,
42627,963916377,1,1,24,1,2,8,#,0,D,21,1,M,,,,,,
42628,103971047,1,1,51,27,3,1,#,0,D,41,1,L,,,,,,
42629,903241352,1,2,62,27,2,1,#,0,Q,17,1,L,,,,,,
42630,600007567,1,1,68,28,4,1,#,0,K,43,1,L,,,,,,
42631,966376124,1,1,43,**,2,1,#,100,T,40,1,L,,,,,,
42632,324934851,1,2,64,**,2,1,#,0,T,48,1,L,240,0,50,99,0,0
42633,263070904,1,1,57,27,4,1,12,0,K,56,1,a,,,,,,
42634,970156990,1,1,21,**,4,1,#,500,T,49,1,L,,,,,,
42635,270035201,2,#,0,13,1,3,#,0,T,999,#,9,,,,,,
42636,980225540,1,1,24,45,4,17,12,0,Q,21,1,L,10910,0,80,99,0,1
42637,254954226,1,2,69,**,2,1,12,0,K,69,1,a,,,,,,
42638,942331595,1,1,27,9,4,17,#,0,T,21,1,L,9600,0,90,99,0,0
42639,950458591,1,1,48,16,4,1,#,0,R,44,1,M,,,,,,
42640,968832992,2,#,0,13,1,3,#,0,T,999,1,M,,,,,,
42641,614470042,1,1,38,28,2,1,#,0,K,26,1,L,,,,,,
42642,944041363,2,#,0,9,2,1,11,0,T,999,1,L,4785,0,60,99,0,1
42643,974668279,1,1,31,26,4,1,#,10,K,29,#,#,,,,,,
42644,963994620,1,2,37,**,4,1,#,0,D,35,#,#,,,,,,
42645,950016187,1,1,31,3,2,1,#,0,H,26,1,L,,,,,,
42646,979740899,1,2,41,12,4,99,#,0,T,39,1,M,,,,,,
42647,941040785,1,1,30,11,4,1,#,0,T,24,1,L,,,,,,
42648,804443943,1,1,68,34,4,1,#,0,N,56,1,0,,,,,,
42649,907602046,1,2,28,34,3,1,#,0,Q,21,0,#,,,,,,
42650,263358966,1,2,64,**,2,1,11,500,T,64,1,L,,,,,,
42651,957369153,1,2,24,14,4,17,11,0,T,17,1,L,10605,0,100,99,0,0
42652,614773037,1,2,70,27,2,20,#,0,K,56,1,#,,,,,,
42653,907053193,1,1,43,28,2,1,11,0,R,35,1,L,,,,,,
42654,317802954,1,2,63,**,2,1,#,0,T,54,1,0,,,,,,
42655,961600502,2,#,0,**,2,3,#,0,T,999,51,#,,,,,,
42656,959401072,1,2,51,**,4,1,#,0,T,47,1,M,,,,,,
42657,952460703,1,1,46,7,2,1,#,0,H,39,1,L,,,,,,
42658,250573852,1,1,33,29,2,8,#,500,K,33,#,9,,,,,,
42659,942973390,1,1,29,11,2,1,#,0,T,23,1,L,,,,,,
42660,505662797,1,1,40,23,2,1,#,0,C,24,1,L,,,,,,
42661,800389816,1,1,42,32,2,99,#,0,N,21,1,L,,,,,,
42662,326553366,1,2,25,13,4,99,#,0,T,46,1,L,,,,,,
42663,250878437,1,2,15,22,2,8,#,0,C,15,1,L,,,100,99,0,0
42664,969700113,1,1,66,33,2,1,#,0,N,62,0,#,,,,,,
42665,981862378,1,2,58,27,3,8,11,0,K,54,1,a,,,,,,
42666,990776785,1,2,52,**,2,1,12,0,Q,51,1,L,,,,,,
42667,241647821,1,2,6,**,4,1,11,0,T,31,1,L,353,0,2,99,0,1
42668,993468600,2,#,0,12,2,3,12,0,T,999,1,L,,,,,,
42669,974464855,1,1,37,28,4,6,11,0,K,35,1,L,,,,,,
42670,964888168,1,1,28,1,3,1,11,0,D,24,1,L,1582,0,50,11,1,1
42671,965763415,1,1,42,33,4,1,12,0,N,39,1,L,,,,,,
42672,252308804,1,2,62,15,3,1,12,0,T,62,1,L,,,,,,
42673,328914335,1,1,49,14,2,1,#,0,T,43,0,#,,,,,,
42674,958805802,1,2,48,34,3,22,11,0,N,44,61,P,,,,,,
42675,968962899,1,2,56,7,2,1,#,10,H,53,#,#,,,,,,
42676,307061107,1,1,65,1,2,1,#,0,T,56,1,L,,,,,,
42677,259979720,1,1,25,**,2,1,11,500,T,25,#,9,,,,,,
42678,980360495,1,2,49,7,2,1,#,0,H,47,1,R,,,,,,
42679,204295132,1,1,25,7,2,1,#,0,H,13,1,L,,,,,,
42680,972263412,1,2,43,28,4,1,#,0,K,40,1,L,,,,,,
42681,907088564,1,2,38,33,4,1,11,0,N,30,1,L,240,0,100,99,0,0
42682,504932250,1,1,57,23,3,8,#,0,C,40,1,L,,,,,,
42683,977024070,1,2,46,27,4,1,12,500,K,45,1,L,,,,,,
42684,949470327,1,1,45,34,4,1,12,0,N,41,1,L,,,,,,
42685,966016760,1,1,37,**,2,1,12,0,K,35,1,L,,,,,,
42686,204268889,1,1,28,4,4,1,#,0,H,14,1,a,,,,,,
42687,974797977,1,2,39,28,3,8,#,0,K,36,1,L,,,,,,
42688,513018311,1,1,51,23,4,1,#,0,C,34,1,L,,,,,,
42689,906599730,1,1,39,40,2,1,#,0,Q,32,1,L,,,,,,
42690,959767153,1,2,30,**,4,1,11,0,T,26,1,L,,,,,,
42691,963638138,1,2,24,28,2,1,#,0,K,22,#,#,,,,,,
42692,972019384,1,2,51,14,4,99,#,10,T,47,#,9,,,,,,
42693,316089291,1,1,32,14,4,1,#,0,T,17,1,L,,,,,,
42694,241458877,1,1,18,44,2,99,#,0,Q,54,1,L,,,,,,
42695,969453316,1,2,51,40,4,1,#,0,Q,49,1,M,,,,,,
42696,327401394,2,#,0,1,1,3,#,0,T,999,0,#,,,,,,
42697,966534810,2,#,0,13,90,2,#,320,D,999,#,#,,,,,,
42698,949347719,1,1,20,22,90,1,#,0,T,47,1,L,,,,,,
42699,245727766,1,1,32,13,2,1,#,0,T,32,1,R,,,,,,
42700,952268089,1,1,43,**,4,1,#,0,K,39,1,L,,,,,,
42701,972100288,1,2,22,41,2,1,11,0,Q,19,1,L,,,,,,
42702,977551646,1,1,56,13,2,1,#,0,T,55,1,L,,,,,,
42703,970149249,1,2,19,**,4,1,12,0,C,48,1,L,,,,,,
42704,944079138,1,1,46,**,2,1,#,0,T,37,1,a,2656,0,50,99,0,1
42705,994101077,1,1,31,27,4,1,#,500,K,30,1,L,,,,,,
42706,500329691,1,1,44,23,4,1,#,0,C,23,1,L,,,,,,
42707,326283387,1,1,61,14,4,99,#,0,T,50,1,L,,,,,,
42708,508264878,1,#,0,22,90,1,11,0,T,55,1,0,,,,,,
42709,978510171,1,2,32,23,2,8,16,501,T,31,1,L,,,,,,
42710,103667538,1,1,84,1,2,20,#,0,D,72,1,R,,,,,,
42711,263448675,1,1,22,**,4,1,12,0,K,53,1,a,,,,,,
42712,250920063,2,1,999,44,2,1,#,0,Q,999,1,a,,,,,,
42713,246661162,1,1,35,40,4,1,11,0,Q,34,1,L,2100,0,,,,
42714,972158278,1,1,46,**,2,1,#,10,T,44,#,#,,,,,,
42715,989227721,1,1,49,5,4,1,11,0,H,47,1,L,,,,,,
42716,986295141,1,2,53,46,4,1,#,500,Q,52,#,#,,,,,,
42717,946808596,1,1,57,40,4,1,#,0,Q,52,1,L,,,,,,
42718,252154275,1,2,67,4,4,6,#,500,H,67,1,R,,,,,,
42719,965710851,1,2,50,23,3,1,#,0,C,47,1,L,,,,,,
42720,245250903,1,2,42,40,4,1,11,0,Q,42,1,L,3000,0,70,99,0,0
42721,318609766,1,1,68,13,4,1,#,0,T,60,1,L,,,,,,
42722,968629435,1,2,28,28,4,99,#,0,K,26,#,#,,,,,,
42723,262590626,1,1,43,**,4,1,16,500,H,42,1,L,,,,,,
42724,994473631,1,1,35,27,2,1,#,0,K,33,1,M,,,,,,
42725,957266960,1,1,31,13,1,1,#,99,T,21,0,L,,,,,,
42726,261702473,2,#,0,**,1,1,#,500,D,999,1,R,,,,,,
42727,984565312,1,1,30,28,2,1,11,0,K,25,1,a,59720,0,60,99,0,1
42728,992060787,1,2,34,**,4,1,#,500,C,33,1,L,,,100,99,0,0
42729,981052423,1,2,12,14,2,99,#,0,T,40,1,L,,,,,,
42730,258279272,1,2,35,27,4,1,#,0,K,34,1,a,,,,,,
42731,506849708,1,1,34,23,4,1,#,0,C,20,1,L,1000,0,100,99,0,1
42732,948724474,1,1,49,11,2,1,12,0,T,43,1,L,,,,,,
42733,944704947,1,2,32,13,4,5,#,0,T,27,1,L,,,,,,
42734,959588581,1,1,26,13,4,99,#,0,T,21,1,L,,,,,,
42735,984017918,2,#,0,13,1,16,#,0,T,999,#,#,,,,,,
42736,240615688,1,1,51,6,1,1,#,0,H,51,1,L,,,,,,
42737,968088675,1,2,34,14,4,1,11,0,T,28,1,a,,,,,,
42738,516725475,1,1,22,23,4,1,#,0,C,42,1,L,,,,,,
42739,257366723,1,2,46,**,4,1,#,500,T,45,1,L,,,,,,
42740,243894641,1,2,16,4,2,1,#,0,H,49,1,L,960,0,20,99,0,0
42741,203076146,1,2,32,15,4,1,#,0,H,17,1,L,,,,,,
42742,960751082,1,2,52,37,4,1,11,0,T,48,1,L,,,,,,
42743,963479222,1,2,39,23,4,1,#,0,C,36,#,#,,,,,,
42744,309076357,1,2,36,26,2,1,11,0,T,28,1,L,,,,,,
42745,973803124,1,2,29,**,4,1,12,0,H,27,1,L,,,,,,
42746,990044626,1,1,79,14,3,12,16,500,T,78,1,L,,,,,,
42747,906340681,1,2,68,40,4,1,12,0,Q,58,1,L,,,,,,
42748,995642880,1,#,0,**,1,70,#,0,T,28,#,#,,,,,,
42749,940327091,1,1,37,**,2,1,11,0,T,30,1,L,1,0,50,9,4,0
42750,966341702,1,2,27,**,4,1,#,0,Q,24,61,P,,,,,,
42751,991236087,1,2,32,1,4,20,#,0,D,30,1,L,,,,,,
42752,258945274,1,1,50,**,2,1,12,0,Q,50,1,a,,,,,,
42753,995425756,1,2,61,14,4,1,11,0,T,61,1,L,,,,,,
42754,983307302,1,1,17,22,4,99,#,0,C,49,1,L,4920,0,20,99,0,0
42755,979340753,1,1,31,27,4,1,#,10,K,29,#,#,,,,,,
42756,982424771,1,2,57,14,2,1,11,0,T,56,1,L,,,,,,
42757,997399065,1,1,43,**,3,1,#,0,K,43,1,L,,,,,,
42758,986515418,1,1,26,13,4,17,#,10,T,26,#,#,,,,,,
42759,601254268,1,2,39,27,2,1,#,0,K,20,1,L,,,,,,
